intervencionId,codigoSitio,NombreSitio,NombreProyecto,Nombre,Apellido,nombreCorto,EMG,Region,ICD,CasoSigo,estadoSigo,fechaRFPSIGO,fechaRFISIGO,fechaRFASIGO,fechaRFTSIGO,fechaOASIGO,contratista,Latitud,Longitud,ALM,ManoObra,Vendor,EstadoIM,subEstado,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,FechaIntegracionProgramada
24127,A17-S256,Resistencia Calle Cordoba Fontana,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HRCBAF,LITO,,ISM-11875,OA,2021-04-30 11:06:00,2021-04-30 11:10:59,2021-04-30 11:19:00,2021-04-30 17:32:00,2021-05-03 09:51:59,,-27.4068,-59.0433,A17,MOP,Nokia,OA,OA Completado,2021-05-03 09:42:40,2021-04-29 19:31:31,2021-04-30 11:13:29,2021-04-30 11:14:35,2021-05-03 09:42:05,2021-05-03 09:42:40,
24177,A17-S136,Corrientes Ruta 5,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,WCRUT5,LITO,,ISM-11874,OA,2021-05-17 12:40:00,2021-05-17 12:40:00,2021-05-20 11:06:59,2021-05-20 12:45:59,2021-05-26 12:47:59,,-27.4884,-58.7604,A17,Proveedor,Nokia,OA,OA Completado,2021-05-26 12:38:46,2021-05-26 12:37:06,2021-05-26 12:37:20,2021-05-26 12:37:46,2021-05-26 12:38:12,2021-05-26 12:38:46,
24180,A04-S124,Rosario Matienzo,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRMATI,LITO,,ISM-11855,OA,2021-05-12 12:40:00,2021-05-12 12:45:00,2021-05-12 14:57:00,2021-05-12 16:23:00,2021-05-19 11:19:59,,-32.9701,-60.6932,A04,Proveedor,Nokia,OA,OA Completado,2021-05-19 11:10:33,2021-05-14 19:57:59,2021-05-14 19:58:06,2021-05-14 19:58:29,2021-05-14 19:58:52,2021-05-19 11:10:33,
24181,A04-S099,Rosario Montevideo,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRMONT,LITO,,ISM-11853,OA,2021-05-19 14:33:00,2021-05-19 14:33:59,2021-05-26 13:21:59,2021-05-26 14:35:59,2021-05-26 18:13:00,,-32.955,-60.6494,A04,Proveedor,Nokia,OA,OA Completado,2021-05-26 18:01:02,2021-05-26 13:14:36,2021-05-26 13:14:43,2021-05-26 13:15:03,2021-05-26 13:15:25,2021-05-26 18:01:02,
24182,A04-S160,Rosario Toba,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRTOBA,LITO,,ISM-11856,OA,2021-05-31 17:08:00,2021-05-31 17:08:59,2021-06-01 16:29:00,2021-06-02 10:14:59,2021-07-06 13:00:59,,-32.9862,-60.6961,A04,Proveedor,Nokia,OA,OA Completado,2021-07-06 12:52:01,2021-06-22 09:28:02,2021-06-22 09:28:22,2021-06-22 09:28:48,2021-06-22 09:29:27,2021-07-06 12:52:01,
24187,A04-S113,Rosario La Piedad,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRLPIE,LITO,6173277,ISM-11854,OA,2021-09-29 08:03:00,2021-09-29 08:12:00,2021-09-29 08:19:00,2021-10-06 15:58:00,2021-10-06 17:42:59,,-32.9562,-60.7151,A04,MOP,Nokia,OA,OA Completado,2021-10-06 17:30:21,2021-09-29 08:13:51,2021-09-29 08:14:14,2021-09-29 08:14:43,2021-10-06 15:15:33,2021-10-06 17:30:21,
26961,A04-S610,San Lorenzo 2,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZSLJSM,LITO,5550078,ISM-15655,OA,2021-08-13 12:38:59,2021-08-13 12:40:00,2021-08-13 13:57:00,2021-08-13 18:51:59,2021-08-17 15:45:59,,,,,MOP,Nokia,OA,OA Completado,2021-08-17 13:19:20,2021-08-13 17:01:19,2021-08-13 17:01:29,2021-08-13 17:02:41,2021-08-17 13:18:29,2021-08-17 13:19:20,
27914,CPU737,CV Crespo,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,CVCRES,AMBA,,ISM-13968,OA,2021-10-06 17:57:59,2021-10-07 10:27:00,2021-10-07 11:17:00,2021-10-07 14:01:00,2021-10-18 11:15:00,,-34.645,-58.4369,CPU,MOP,Huawei,OA,OA Completado,2021-10-18 11:02:34,2021-10-06 16:45:43,2021-10-06 16:45:52,2021-10-07 14:01:38,2021-10-07 14:02:25,2021-10-18 11:02:34,
27925,CPU234,Nextel Terrero,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,CNTR,AMBA,6681127,ISM-15992,RFP,2021-11-10 09:44:00,,,,,,-34.6261,-58.4577,CPU,MOP,Huawei,RFA,Con fallas fisicas/adm.,2021-11-02 16:46:20,2021-11-02 16:42:22,2021-11-02 16:42:28,2021-11-02 16:46:20,,,
27928,NPU206,Villa Godoy Cruz,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,NVGC,AMBA,6477328,ISM-15993,OA,2021-10-22 16:52:59,2021-10-25 09:45:00,2021-10-26 22:36:59,2021-10-28 17:33:59,2021-10-28 17:35:59,,-34.5421,-58.5827,NPU,MOP,Huawei,OA,OA Completado,2021-10-30 07:50:36,2021-10-22 22:30:09,2021-10-22 22:30:18,2021-10-22 22:31:53,2021-10-26 22:21:42,2021-10-30 07:50:36,
