intervencionId,codigoSitio,NombreSitio,NombreProyecto,Nombre,Apellido,nombreCorto,EMG,Region,ICD,CasoSigo,estadoSigo,fechaRFPSIGO,fechaRFISIGO,fechaRFASIGO,fechaRFTSIGO,fechaOASIGO,contratista,Latitud,Longitud,ALM,ManoObra,Vendor,EstadoIM,subEstado,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,FechaIntegracionProgramada
23951,A04-S594,Fray Luis Beltran 1,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZFLBEA,LITO,,ISM-11892,OA,2021-03-29 12:44:00,2021-03-29 12:44:00,2021-03-29 14:23:00,2021-03-29 14:24:00,2021-03-31 09:11:00,,-32.7937,-60.7326,A04,MOP,Nokia,OA,OA Completado,2021-03-31 09:02:30,2021-03-30 10:06:27,2021-03-30 10:06:43,2021-03-30 10:08:34,2021-03-30 10:09:20,2021-03-31 09:02:30,2021-03-23
23952,A03-S014,Cosquin,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,XICOSQ,MEDI,,ISM-11883,OA,2021-05-17 10:16:59,2021-05-17 10:16:59,2021-05-17 17:46:59,2021-05-17 17:46:59,2021-05-31 16:23:59,,-31.2376,-64.4636,A03,Proveedor,Huawei,OA,OA Completado,2021-05-31 16:13:12,2021-05-17 17:37:01,2021-05-17 17:37:08,2021-05-17 17:38:33,2021-05-17 17:39:19,2021-05-31 16:13:12,2021-05-10
23954,A03-S265,Cordoba Inaudi,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,XCINAU,MEDI,5078688,ISM-12350,OA,2021-08-02 12:27:00,2021-08-02 12:27:00,2021-08-03 14:10:59,2021-08-03 14:10:59,2021-09-08 10:12:59,,-31.4806,-64.2018,A03,Proveedor,Huawei,OA,OA Completado,2021-09-08 09:57:24,2021-08-03 13:54:49,2021-08-03 13:54:57,2021-08-03 13:56:09,2021-08-03 13:57:02,2021-09-08 09:57:24,
23955,A03-S616,Villa Carlos Paz Nextel,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,XVCNXT,MEDI,,ISM-11884,OA,2021-05-14 15:22:00,2021-05-14 15:22:00,2021-05-14 15:24:00,2021-05-14 15:26:00,2021-05-14 15:27:00,,-31.4213,-64.5009,A03,Proveedor,Huawei,OA,OA Completado,2021-05-14 14:39:53,2021-05-11 11:12:08,2021-05-11 11:12:17,2021-05-11 11:13:42,2021-05-11 11:14:27,2021-05-14 14:39:53,2021-05-03
23956,A03-S624,Malvinas Este,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,XMALVE,MEDI,,ISM-11885,OA,2021-07-02 12:24:59,2021-07-02 12:24:59,2021-07-05 12:56:59,2021-07-05 12:56:59,2021-07-05 12:58:00,,-31.3776,-64.0417,A03,Proveedor,Huawei,OA,OA Completado,2021-07-05 12:48:47,2021-07-05 12:46:21,2021-07-05 12:46:33,2021-07-05 12:47:35,2021-07-05 12:48:08,2021-07-05 12:48:47,2021-06-22
23958,A10-S014,Recreo,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,KRECRE,MEDI,5499013,ISM-11895,OA,2021-08-11 08:37:00,2021-08-11 08:37:00,2021-08-11 13:23:59,2021-08-11 13:25:00,2021-08-20 16:45:59,,-29.2747,-65.0467,A10,Proveedor,Huawei,OA,OA Completado,2021-08-20 16:34:29,2021-08-11 00:51:32,2021-08-11 00:52:45,2021-08-11 00:55:03,2021-08-11 13:20:25,2021-08-20 16:34:29,
23960,A11-S024,Ranchillos,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TRANCH,MEDI,,ISM-11897,OA,2021-06-11 07:57:00,2021-06-11 07:57:00,2021-06-15 10:14:00,2021-06-15 10:14:59,2021-06-15 10:14:59,,-26.955,-65.0438,A11,PROVEEDOR,Huawei,OA,OA Completado,2021-06-15 10:05:14,2021-06-07 21:16:31,2021-06-07 21:16:36,2021-06-10 17:56:14,2021-06-15 10:04:42,2021-06-15 10:05:14,2021-06-01
23961,A11-S103,Bella Vista,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TBVIST,MEDI,,ISM-11898,OA,2021-05-31 16:12:59,2021-05-31 16:12:59,2021-05-31 16:14:00,2021-05-31 16:16:00,2021-05-31 16:16:00,,-27.0336,-65.3076,A11,Proveedor,Huawei,OA,OA Completado,2021-05-31 16:04:26,2021-05-22 19:43:42,2021-05-22 19:43:50,2021-05-28 16:40:20,2021-05-28 16:40:56,2021-05-31 16:04:26,2021-05-21
23962,A11-S124,Tucuman Judiciales,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCJUDI,MEDI,,ISM-11899,OA,2021-05-21 09:26:00,2021-05-21 09:26:00,2021-05-21 17:50:00,2021-05-21 17:50:00,2021-05-21 17:50:00,,-26.8717,-65.2203,A11,Proveedor,Huawei,OA,OA Completado,2021-05-21 17:42:58,2021-05-19 10:22:44,2021-05-19 10:37:37,2021-05-21 17:41:15,2021-05-21 17:42:04,2021-05-21 17:42:58,2021-05-14
23964,A11-S162,La Reduccion,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TLREDU,MEDI,5698433,ISM-11901,OA,2021-08-26 07:57:59,2021-08-26 07:57:59,2021-09-30 10:25:59,2021-09-30 10:25:59,2021-09-30 10:27:00,,-26.9615,-65.3512,A11,Proveedor,Huawei,OA,OA Completado,2021-09-30 10:15:16,2021-08-26 01:48:15,2021-08-26 01:48:21,2021-08-26 01:50:37,2021-09-30 10:14:30,2021-09-30 10:15:16,2021-08-24
23965,A11-S213,Tucuman Autodromo,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCAUTO,MEDI,5505277,ISM-11902,OA,2021-08-13 11:26:00,2021-08-13 11:26:00,2021-08-13 12:09:00,2021-08-13 12:09:00,2021-08-13 12:09:00,,-26.8324,-65.1774,A11,Proveedor,Huawei,OA,OA Completado,2021-08-13 12:20:11,2021-08-13 11:58:31,2021-08-13 11:58:37,2021-08-13 12:05:19,2021-08-13 12:16:13,2021-08-13 12:20:11,2021-07-31
23966,A11-S214,Tucuman Lince,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCLINC,MEDI,,ISM-11903,OA,2021-06-22 09:42:00,2021-06-22 09:42:00,2021-06-22 10:56:00,2021-06-22 10:56:00,2021-06-25 13:50:59,,-26.8494,-65.1846,A11,Proveedor,Huawei,OA,OA Completado,2021-06-25 13:40:34,2021-06-21 22:44:20,2021-06-21 22:44:31,2021-06-21 22:46:10,2021-06-21 22:47:02,2021-06-25 13:40:34,2021-06-18
23967,A11-S237,Tucuman Alem,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCALEM,MEDI,,ISM-11904,OA,2021-05-11 11:08:00,2021-05-11 11:08:00,2021-05-11 11:19:00,2021-05-11 11:19:59,2021-05-14 15:00:00,,-26.8535,-65.225,A11,Proveedor,Huawei,OA,OA Completado,2021-05-14 14:48:39,2021-05-11 11:15:17,2021-05-11 11:15:26,2021-05-11 11:21:06,2021-05-11 11:21:51,2021-05-14 14:48:39,2021-05-03
23968,A11-S288,Ingenio La Florida,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TIFLDA,MEDI,,ISM-11905,OA,2021-05-15 00:54:00,2021-05-15 00:54:00,2021-05-20 10:50:59,2021-05-20 10:50:59,2021-05-20 10:50:59,,-26.8156,-65.0827,A11,Proveedor,Huawei,OA,OA Completado,2021-05-20 10:50:56,2021-05-20 10:46:56,2021-05-20 10:47:05,2021-05-20 10:49:29,2021-05-20 10:50:20,2021-05-20 10:50:56,2021-05-11
23969,A11-S374,Tucuman El Corte Alderetes,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCCALD,MEDI,,ISM-11906,OA,2021-05-27 18:09:00,2021-05-27 18:09:00,2021-05-28 16:32:59,2021-05-28 16:34:00,2021-05-31 15:51:59,,-26.8276,-65.1494,A11,Proveedor,Huawei,OA,OA Completado,2021-05-31 15:38:18,2021-05-24 20:27:02,2021-05-26 13:55:53,2021-05-26 13:57:08,2021-05-26 13:58:00,2021-05-31 15:38:18,2021-05-21
23971,A11-S451,Termas de Rio Hondo 6,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,GTERM6,MEDI,,ISM-11907,OA,2021-06-22 09:42:59,2021-06-22 09:42:59,2021-06-22 10:56:00,2021-06-22 10:56:00,2021-06-25 16:27:00,,-27.4867,-64.8627,A11,Proveedor,Huawei,OA,OA Completado,2021-06-25 16:18:20,2021-06-21 22:57:26,2021-06-21 22:57:33,2021-06-21 22:58:50,2021-06-21 22:59:40,2021-06-25 16:18:20,2021-06-15
23972,A11-S521,Tucuman El Colmenar 3,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCCOL3,MEDI,5965152,ISM-11908,OA,2021-05-26 15:49:00,2021-05-26 15:49:00,2021-05-27 14:55:00,2021-05-27 14:55:59,2021-05-27 14:57:00,,-26.7939,-65.182,A11,Proveedor,Huawei,OA,OA Completado,2021-05-27 15:10:57,2021-05-20 16:58:13,2021-05-20 16:58:22,2021-05-20 16:59:35,2021-05-20 17:00:33,2021-05-27 15:10:57,2021-05-11
23973,A11-S529,Tucuman Alderetes 5,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCALD5,MEDI,,ISM-11909,OA,2021-04-28 10:25:00,2021-04-28 10:25:00,2021-04-28 10:32:59,2021-04-30 17:42:59,2021-04-30 17:44:00,,-26.803,-65.1423,A11,PROVEEDOR,Huawei,OA,OA Completado,2021-05-07 19:47:30,2021-04-28 10:11:17,2021-04-28 10:11:31,2021-04-28 10:11:56,2021-05-07 19:47:09,2021-05-07 19:47:30,2021-04-26
23974,A11-S572,Tucuman Barrio San Felipe 3,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCBSF3,MEDI,,ISM-11910,OA,2021-06-08 10:07:00,2021-06-08 10:07:00,2021-06-08 19:27:59,2021-06-08 19:27:59,2021-06-14 08:37:59,,-26.8566,-65.2613,A11,Proveedor,Huawei,OA,OA Completado,2021-06-14 08:27:28,2021-06-08 19:13:03,2021-06-08 19:13:08,2021-06-08 19:14:10,2021-06-08 19:15:02,2021-06-14 08:27:28,2021-06-04
23976,A12-S065,Monte Quemado Centro,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,GMONTC,MEDI,5078743,ISM-11912,OA,2021-07-26 15:18:59,2021-07-26 15:18:59,2021-08-03 09:24:00,2021-08-03 09:24:00,2021-08-31 16:41:00,,-25.8035,-62.833,A12,Proveedor,Huawei,OA,OA Completado,2021-08-31 16:29:05,2021-07-16 18:14:14,2021-07-16 18:14:23,2021-07-16 18:15:37,2021-08-31 16:28:29,2021-08-31 16:29:05,
23978,A21-S020,Cafayate,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ACAFAY,MEDI,,ISM-11962,OA,2021-06-22 09:40:00,2021-06-22 09:40:00,2021-06-22 10:57:00,2021-06-22 10:57:00,2021-06-25 17:28:59,,-26.0692,-65.9766,A21,Proveedor,Huawei,OA,OA Completado,2021-06-25 17:18:27,2021-06-21 22:32:17,2021-06-21 22:32:56,2021-06-21 22:34:59,2021-06-21 22:36:10,2021-06-25 17:18:27,2021-06-15
23979,A21-S051,Humahuaca,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YHUMAU,MEDI,4978478,ISM-11963,OA,2021-07-26 13:41:59,2021-07-26 13:41:59,2021-07-26 13:50:00,2021-07-26 13:50:00,2021-08-23 09:45:00,,-23.2042,-65.3506,A21,Proveedor,Huawei,OA,OA Completado,2021-08-23 09:34:37,2021-07-17 19:27:47,2021-07-17 19:28:00,2021-07-17 19:29:47,2021-08-23 09:34:02,2021-08-23 09:34:37,
23980,A21-S055,La Quiaca,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YQUIAC,MEDI,4978433,ISM-11964,OA,2021-07-06 16:43:00,2021-07-06 16:43:00,2021-07-07 17:51:59,2021-07-07 17:51:59,2021-07-14 17:24:00,,-22.1035,-65.5995,A21,Proveedor,Huawei,OA,OA Completado,2021-07-14 17:13:10,2021-07-07 17:40:08,2021-07-07 17:40:16,2021-07-07 17:41:27,2021-07-07 17:41:57,2021-07-14 17:13:10,2021-06-29
23981,A21-S144,Perico 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YPERI2,MEDI,,ISM-11965,OA,2021-06-09 11:15:59,2021-06-09 11:15:59,2021-06-11 17:10:00,2021-06-11 17:10:00,2021-06-16 11:15:00,,-24.3881,-65.1169,A21,Proveedor,Huawei,OA,OA Completado,2021-06-16 11:04:27,2021-06-05 17:26:56,2021-06-05 17:27:04,2021-06-05 17:31:44,2021-06-16 11:03:57,2021-06-16 11:04:27,2021-06-02
23982,A21-S177,Rosario De Lerma 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ALERM2,MEDI,,ISM-11966,OA,2021-06-07 07:50:59,2021-06-07 07:50:59,2021-06-11 17:10:59,2021-06-11 17:10:59,2021-06-14 08:32:00,,-24.9752,-65.5865,A21,Proveedor,Huawei,OA,OA Completado,2021-06-14 08:21:55,2021-06-04 19:52:28,2021-06-04 19:52:53,2021-06-04 19:54:57,2021-06-14 08:21:25,2021-06-14 08:21:55,2021-06-01
23984,A21-S331,La Quiaca 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YQUIA2,MEDI,5078573,ISM-11968,OA,2021-07-14 10:48:00,2021-07-14 10:48:00,2021-07-14 11:35:59,2021-07-14 11:35:59,2021-07-22 17:57:00,,-22.1137,-65.5959,A21,Proveedor,Huawei,OA,OA Completado,2021-07-22 17:46:34,2021-07-14 10:33:13,2021-07-14 10:33:20,2021-07-14 10:34:49,2021-07-22 17:46:04,2021-07-22 17:46:34,2021-07-09
23985,A21-S368,San Pedro 7,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YSPDR7,MEDI,,ISM-11969,OA,2021-06-29 15:04:00,2021-06-29 15:04:00,2021-06-29 15:51:59,2021-06-29 15:53:00,2021-07-01 16:25:00,,,,,PROVEEDOR,Huawei,OA,OA Completado,2021-07-01 16:13:30,2021-06-29 11:14:28,2021-06-29 11:15:03,2021-06-29 15:41:43,2021-06-29 15:42:07,2021-07-01 16:13:30,2021-06-26
23986,A21-S380,Guemes Ferrocarril 4,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,AGUEF4,MEDI,,ISM-11970,OA,2021-06-09 08:14:00,2021-06-09 08:14:00,2021-06-14 09:02:00,2021-06-14 09:02:00,2021-10-05 09:45:59,,-24.668,-65.0505,A21,Proveedor,Huawei,OA,OA Completado,2021-10-05 09:35:13,2021-06-14 08:52:04,2021-06-14 08:52:11,2021-10-05 09:33:27,2021-10-05 09:34:27,2021-10-05 09:35:13,
23987,A21-S532,Tilcalra Central Teco,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YTCTEC,MEDI,,ISM-11971,OA,2021-11-01 15:38:59,2021-11-01 15:38:59,2021-11-11 11:17:59,2021-11-11 11:17:59,2021-11-11 11:17:59,,-23.5774,-65.3956,A21,Proveedor,Huawei,OA,OA Completado,2021-11-11 11:10:25,2021-11-11 11:06:39,2021-11-11 11:06:52,2021-11-11 11:08:07,2021-11-11 11:09:07,2021-11-11 11:10:25,
23988,A23-S001,Hipolito Yrigoyen,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,AHIPOL,MEDI,,ISM-11976,OA,2021-05-21 18:04:00,2021-05-21 18:04:00,2021-05-21 18:04:59,2021-05-22 20:12:59,2021-05-30 11:48:00,,-23.2446,-64.2765,A23,Proveedor,Huawei,OA,OA Completado,2021-05-30 11:40:52,2021-05-21 16:49:37,2021-05-21 16:49:46,2021-05-22 20:02:03,2021-05-26 13:20:51,2021-05-30 11:40:52,2021-05-12
23990,A23-S018,Oran 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ASRNOB,MEDI,,ISM-11978,OA,2021-06-22 11:14:00,2021-06-22 11:14:00,2021-06-25 17:46:59,2021-06-25 17:46:59,2021-06-25 17:48:00,,-23.1319,-64.3193,A23,Proveedor,Huawei,OA,OA Completado,2021-06-28 12:44:55,2021-06-18 18:07:54,2021-06-18 18:08:01,2021-06-28 12:40:46,2021-06-28 12:43:53,2021-06-28 12:44:55,2021-06-10
23994,A23-S045,Oran 4,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ASRNO4,MEDI,5078534,ISM-11982,OA,2021-07-21 11:35:00,2021-07-21 11:35:00,2021-07-21 16:59:00,2021-07-21 16:59:00,2021-07-27 16:07:59,,-23.1403,-64.3124,A23,Proveedor,Huawei,OA,OA Completado,2021-07-27 15:55:05,2021-07-21 09:51:06,2021-07-21 09:51:14,2021-07-21 09:53:20,2021-07-21 09:54:15,2021-07-27 15:55:05,2021-07-17
23995,A23-S052,Salvador Mazza 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,AMAZZ2,MEDI,,ISM-11983,OA,2021-06-08 09:53:00,2021-06-08 09:53:00,2021-06-08 19:36:59,2021-06-08 19:36:59,2021-06-14 08:44:00,,-22.0579,-63.699,A23,Proveedor,Huawei,OA,OA Completado,2021-06-14 08:36:25,2021-06-14 08:33:12,2021-06-14 08:33:24,2021-06-14 08:34:47,2021-06-14 08:35:44,2021-06-14 08:36:25,2021-05-27
23996,A23-S090,Oran 13,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ASRN13,MEDI,,ISM-11984,OA,2021-05-11 11:12:59,2021-05-11 11:12:59,2021-05-11 11:19:00,2021-05-11 11:19:59,2021-05-14 14:35:59,,-23.1219,-64.3252,A23,Proveedor,Huawei,OA,OA Completado,2021-05-14 19:48:47,2021-05-12 15:31:28,2021-05-12 15:31:35,2021-05-12 15:33:04,2021-05-12 15:33:53,2021-05-14 19:48:47,2021-05-03
23997,A23-S103,General Mosconi Central,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,AMTECO,MEDI,,ISM-11985,OA,2021-05-15 00:51:00,2021-05-15 00:51:00,2021-05-18 18:11:00,2021-05-18 18:11:59,2021-05-18 18:11:59,,-22.5962,-63.8087,A23,Proveedor,Huawei,OA,OA Completado,2021-05-18 18:01:16,2021-05-14 19:52:30,2021-05-14 19:52:35,2021-05-14 19:55:56,2021-05-14 19:57:03,2021-05-18 18:01:16,2021-05-07
23998,A23-S118,Oran 15,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ASRN15,MEDI,,ISM-11986,OA,2021-05-18 10:57:00,2021-05-18 10:57:00,2021-05-18 13:07:59,2021-05-18 13:07:59,2021-05-21 13:18:00,,,,,Proveedor,Huawei,OA,OA Completado,2021-05-21 13:08:28,2021-05-18 10:02:37,2021-05-18 10:02:43,2021-05-18 10:03:48,2021-05-21 13:07:51,2021-05-21 13:08:28,2021-05-09
24031,A03-S313,Villa Cura Brochero,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,XVCBRO,MEDI,,ISM-11992,OA,2021-05-26 09:45:59,2021-05-26 15:13:00,2021-05-26 18:18:59,2021-05-27 10:14:59,2021-05-31 16:29:00,,-31.6999,-65.0276,A03,Proveedor,Huawei,OA,OA Completado,2021-05-31 16:22:17,2021-05-24 19:53:25,2021-05-26 13:46:41,2021-05-26 13:49:19,2021-05-28 16:49:38,2021-05-31 16:22:17,2021-05-18
24036,A10-S056,Belen Centro,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,KBELCE,MEDI,5489437,ISM-11997,OA,2021-08-11 09:15:59,2021-08-11 12:56:00,2021-08-11 13:00:00,2021-08-25 17:24:59,2021-08-26 02:12:59,,-27.6589,-67.0191,A10,Proveedor,Huawei,OA,OA Completado,2021-08-26 02:00:40,2021-08-11 01:06:23,2021-08-11 01:06:32,2021-08-11 01:11:54,2021-08-17 08:55:43,2021-08-26 02:00:40,
24037,A10-S099,Miraflores,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,KMIRAF,MEDI,6345931,ISM-14467,OA,2021-10-20 07:50:59,2021-10-20 07:50:59,2021-10-20 16:52:59,2021-10-20 16:52:59,2021-10-22 16:48:00,,-28.5916,-65.898,A10,MOP,Huawei,OA,OA Completado,2021-10-22 16:28:15,2021-10-19 16:08:15,2021-10-19 16:08:39,2021-10-19 16:11:32,2021-10-20 16:45:38,2021-10-22 16:28:15,
24043,A11-S121,Concepcion 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TCONCB,MEDI,5078336,ISM-12003,OA,2021-07-22 12:11:00,2021-07-22 12:22:00,2021-07-22 12:24:00,2021-07-22 19:27:59,2021-07-24 19:39:00,,-27.3473,-65.5828,A11,Proveedor,Huawei,OA,OA Completado,2021-07-24 19:27:53,2021-07-22 11:26:40,2021-07-22 11:26:55,2021-07-22 11:28:34,2021-07-22 11:30:47,2021-07-24 19:27:53,2021-07-13
24044,A11-S204,Concepcion Ingenio Corona,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,TICORO,MEDI,5078475,ISM-12004,OA,2021-07-26 13:25:59,2021-08-03 14:08:59,2021-08-17 09:13:59,2021-08-17 12:45:00,2021-09-29 16:38:00,,-27.3582,-65.606,A11,Proveedor,Huawei,OA,OA Completado,2021-09-29 16:25:36,2021-07-26 12:02:38,2021-07-26 12:02:45,2021-07-26 12:05:04,2021-07-26 12:05:48,2021-09-29 16:25:36,
24049,A12-S024,Tintina,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,GTINTI,MEDI,5284603,ISM-12009,OA,2021-07-26 09:31:59,2021-07-26 12:47:00,2021-07-26 12:47:59,2021-07-26 17:30:59,2021-10-18 11:39:59,,-27.0221,-62.7075,A12,Proveedor,Huawei,OA,OA Completado,2021-10-18 11:28:10,2021-07-24 20:25:27,2021-07-24 20:25:33,2021-07-24 20:26:50,2021-07-24 20:28:00,2021-10-18 11:28:10,
24056,A21-S123,Ledesma Norte,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YLENOR,MEDI,5686565,ISM-12015,OA,2021-08-27 11:42:59,2021-08-27 16:11:00,2021-08-27 16:12:59,2021-08-30 09:31:00,2021-09-02 15:20:00,,-23.8066,-64.7904,A21,Proveedor,Huawei,OA,OA Completado,2021-09-02 15:13:27,2021-08-27 10:03:01,2021-08-27 10:03:09,2021-08-27 10:04:18,2021-08-30 08:13:08,2021-09-02 15:13:27,2022-08-23
24057,A21-S163,San Pedro Jujuy 3,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YSPDRC,MEDI,5699823,ISM-12016,OA,2021-08-31 08:55:59,2021-08-31 12:58:59,2021-08-31 13:02:00,2021-09-16 18:06:59,2021-09-17 11:01:59,,-24.225,-64.8602,A21,Proveedor,Huawei,OA,OA Completado,2021-09-16 09:32:15,2021-08-30 17:37:27,2021-08-30 17:37:35,2021-08-30 17:38:46,2021-08-30 17:39:52,2021-09-16 09:32:15,2021-08-26
24058,A21-S243,Humahuaca 3,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YHUMA3,MEDI,5278435,ISM-12017,OA,2021-07-22 12:13:00,2021-07-22 14:51:59,2021-07-22 14:57:00,2021-07-22 19:32:59,2021-07-26 12:00:00,,,,,Proveedor,Huawei,OA,OA Completado,2021-07-26 11:48:08,2021-07-22 10:34:38,2021-07-22 10:34:44,2021-07-22 10:35:50,2021-07-22 10:39:31,2021-07-26 11:48:08,2021-07-19
24059,A21-S246,Humahuaca Acceso Norte,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,YHUMAN,MEDI,5331799,ISM-12018,OA,2021-07-28 15:22:00,2021-07-28 15:49:00,2021-07-28 15:49:59,2021-07-28 19:27:00,2021-08-03 13:57:59,,,,,Proveedor,Huawei,OA,OA Completado,2021-08-03 13:45:48,2021-07-28 13:53:26,2021-07-28 13:53:50,2021-07-28 13:54:56,2021-07-28 13:56:16,2021-08-03 13:45:48,2021-07-23
24061,A04-S012,Casilda,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZCASIL,LITO,,ISM-11887,OA,2021-06-02 08:05:00,2021-06-02 08:05:00,2021-06-02 11:03:59,2021-06-02 11:03:59,2021-06-04 16:16:59,,-33.0471,-61.1678,A04,MOP,Nokia,OA,OA Completado,2021-06-04 16:03:13,2021-06-02 10:53:08,2021-06-02 10:53:26,2021-06-02 10:54:28,2021-06-02 10:54:55,2021-06-04 16:03:13,2021-05-18
24065,A04-S201,Fray Luis Beltran,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZFLBEL,LITO,,ISM-11891,OA,2021-05-11 09:51:59,2021-05-11 09:51:59,2021-05-12 17:42:59,2021-05-12 17:42:59,2021-05-14 11:15:59,,-32.784,-60.7372,A04,MOP,Nokia,OA,OA Completado,2021-05-14 11:02:39,2021-05-10 14:50:31,2021-05-10 14:51:22,2021-05-10 14:53:21,2021-05-12 17:29:44,2021-05-14 11:02:39,2021-05-03
24066,A05-S012,Victoria,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,EVICTO,LITO,,ISM-11893,OA,2021-06-16 16:16:59,2021-06-16 16:16:59,2021-06-17 10:47:00,2021-06-17 10:48:00,2021-06-24 15:18:00,,-32.6191,-60.1577,A05,MOP,Nokia,OA,OA Completado,2021-06-24 15:06:20,2021-06-16 17:54:48,2021-06-16 17:54:54,2021-06-17 10:37:16,2021-06-17 10:38:14,2021-06-24 15:06:20,2021-06-08
24067,A07-S328,San Javier 2,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZSJAVB,LITO,,ISM-11894,OA,2021-04-20 11:48:00,2021-04-20 11:48:00,2021-04-21 10:21:00,2021-04-21 10:21:59,2021-04-22 09:24:00,,-30.5711,-59.9384,A07,MOP,Nokia,OA,OA Completado,2021-04-22 09:13:21,2021-04-21 10:13:47,2021-04-21 10:14:18,2021-04-21 10:16:25,2021-04-21 10:17:09,2021-04-22 09:13:21,2021-04-12
24078,A16-S020,Campo Largo,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HCMLRG,LITO,5147599,ISM-11924,OA,2021-07-27 10:03:00,2021-07-27 10:03:00,2021-07-27 18:04:59,2021-08-27 14:21:59,2021-08-27 14:23:00,,-26.8,-60.8417,A16,MOP,Nokia,OA,OA Completado,2021-09-06 08:19:10,2021-07-27 17:52:58,2021-07-27 17:53:05,2021-07-27 17:54:25,2021-09-06 08:18:13,2021-09-06 08:19:10,
24080,A16-S031,Roque Saenz Peña Facultad,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HRSFCL,LITO,5398470,ISM-11926,OA,2021-08-12 14:06:00,2021-08-12 14:06:00,2021-08-12 20:14:00,2021-08-12 20:15:00,2021-09-06 12:36:00,,-26.7983,-60.4469,A16,MOP,Nokia,OA,OA Completado,2021-09-06 12:21:56,2021-07-22 13:16:35,2021-07-22 13:17:16,2021-07-22 13:20:16,2021-07-22 13:21:11,2021-09-06 12:21:56,
24082,A16-S040,Villa Angela Norte,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HVANOR,LITO,,ISM-11928,OA,2021-06-11 17:01:59,2021-06-11 17:01:59,2021-06-11 17:03:00,2021-06-11 17:03:00,2021-06-18 09:11:59,,-27.5619,-60.7186,A16,MOP,Nokia,OA,OA Completado,2021-06-18 09:02:18,2021-06-18 08:59:34,2021-06-18 08:59:58,2021-06-18 09:01:07,2021-06-18 09:01:41,2021-06-18 09:02:18,2021-06-08
24086,A16-S067,Villa Angela Av. La Plata,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HVAALP,LITO,,ISM-11932,OA,2021-07-02 09:33:00,2021-07-02 09:33:00,2021-07-02 14:51:00,2021-07-02 14:51:59,2021-07-05 09:31:00,,,,,MOP,Nokia,OA,OA Completado,2021-07-05 09:46:56,2021-07-01 16:42:08,2021-07-01 16:42:24,2021-07-01 16:43:19,2021-07-01 16:43:58,2021-07-05 09:46:56,2021-06-29
